id,text,label
17120256505,@ImJustPuff nah it doesn't hurt lovei... Well I have a very high tolerance for pain so I might not be the best person to ask lol,0
3745634401,Had an awful allergic reaction this morn. At work now :),1
4651217608,@Astro_Jose Hi tio! We saw u on Oprah! N tia Adelita n me want an autograph of Ricky Martin hehe.  C u Saturday!,0
7327298201,He who makes a beast of himself gets rid of the pain of being a man.,0
2842391008,Some wives sew golf balls to back of hubby's PJs to stop snoring. Am thinking of sewing pillow to his face to stop the damn snoring,0
10035803013,imma bout to change my twitter name to long stroke lol,0
2205888903,"Fair with Haze and 57 F at Santa Barbara Muni, CA: 
Winds are Calm. The pressure is 1011.8 mb and the humidity is 83%.
 Last Updated on J..",0
3080392111,OMG Im Sooo Hot And My Stomache Hurt Wat Help Is That!!,1
20084136600,@markscratchmc I feel your pain. More than you know. :),0
2456072202,@DazWorrall That sucks :( Especially the back spasms! I hope they improve soon,1
5857528113,@vicramb i swear why why why curd rice but cant help it :( m sick,1
7345527011,"@Sundry If it rises for more than 4 hrs, do you call a doctor or a baker??",0
8379107913,In New Whooooores (New Whores)/Concrete Condoms keep you from DAN-JUH/In-Nuttin’? You cain’t dooooo/Out here with New Whores (New Whores)...,0
6721920201,Got any sick people in your office? Bring them to my work. We take them all in to create a stereosonic coughing experience.,1
3077138304,Can't sleep. Can't think of anything else to stop the pain but two things: a different pain or a sedative. Too bad I have none.,1
3905867005,WHO THINKS T PAIN IS DONE,0
3356470814,One last thought....Tom Colicchio would MAKE me fries if i asked for them. Him and his hot bald chef-tasticness. *Sigh* (i love Chef.),0
16195882101,I WAS SOOOO SICK during this whole scene...could ya tell? haha #realhousewives,1
2845858408,"bored out of my mind...so sick of the constant rain in buffalo, seriously, wtf.",0
12523111402,I smoke every day that's why 4/20 is no biggy for me so STFU people!!! Tomorrow will be 4/21 n I'll still be smoking so plzzz stop with d bs,0
6104746311,I am a oriental medicine doctor by @leemsaan [5724],0
4914910211,mornings and nights...neither are friends with this sick thing,0
26326551102,"this is sick! this is not good, but then again i do need a change. =/",0
12433814912,Women could never say they dont give head.  We got proof!  You are 3 months pregnant with shyt on yo lips.,0
4295079603,My headache subsiding would be nice also.,1
3192031313,@BeccaxVip x lol i just invented the word coz my brace is hurting me xD,1
4591041512,"1/2 Sitting here with my band mates, matt, adam, mike, and nick! the boys are haing a drink and smoking one while sober Loyalfedora is",1
26561513300,"Social Msg: invest in abortion clinics, multifold growth expected in business post navratri. Invest in Condom & contraceptive mfg cos too",0
21902073604,@MMuendo they are tingling like wow had to go after like fifteen years,0
7153469513,Why are you bald headed?,0
8471460811,"Long ass schedule tomorrow for skool, tite I'm goin to skool on crutches",0
5067229704,"2 Corin 12 My grace is sufficient for you, for my power is made perfect in weakness."" I am am weak but lord you are strong amen!",0
2320239303,@napalm84 lol i dont care..i cant tell the difference btw condoms but the last guy i was with liked my shared pleasure more than his magnums,0
26604974503,Morning 07-10-2010! ~ SHOP PINK today for breast cancer awareness!,0
6618290809,"@Schmittastic He probably won't give you antibiotics until he sees stuff in your throat, redness or mucous.",1
12059522112,"I am bored and my cold is still here, people ask if it's man flu, I politely tell them to suck a fat one, working with women can be annoying",1
18244176603,"@yelyahwilliams Hayley, if you see this, I can wait until October! The NewZealand Shows are gonna be sick!,/",0
12906145209,My boys are still napping.  Normally I would wake them but since the 4yr old has a fever I fear a bug is at work.  Letting them sleep.,1
8403305704,"Rose NY 2.1°F  84 percent Humidity, Barometric Pressure at 30.337 inches  Wind 3.1 mph from the NNW",0
21114398104,@CathyBrowne Except I have a headache,1
2496552400,Going to the doctor today to discuss removing my gall bladder.,1
8577252508,ya wo..today is movie day..cheap tics,0
3341270612,#golf Temperature: 68.6&#176;F | Humidity: -999% | Pressure: 30.12in (Steady) | Conditions: Clear | Wind Direction: East | Wind Spee..,0
8167911910,I hate watchin sick games alone. Where's the partying! Go vikes,0
7152932811,"Welcome back stress headache, its been a while.",1
2614274202,@Sewicked I have heard of this tape. I think I've been in a hem coma lately. All my pants are too long.,0
25198502005,"@Tajohn90 fingers crossed for you hope you get one of the jobs, hope your headache goes away, take care",1
17852963911,Waiting for 7.30 and Doctor Who on UKTV,0
4768346610,man this gurl trippin man idk wat to say bout her i feel like t-pain now i always et the bad end of relationships smgdh,0
13267260208,"Just had an earthquake, probably be more. Just a tremor. Usually happens bcuz the earth is so dry since we're not getting rain.",0
10757520604,I can Love u past ur pain.. That's some deep shit... Where them type of dudes at that say stuff lilke that!!! Love Tyler Perry movies!!!,0
14587822011,Cosmopolitan :P or Burning Up: On Tour with the Jonas Brothers :) @joejonas Any books you would recomend for me to pick up for my flight?,0
4923756214,watching eastenders - depression half hour,0
14511528007,@RocketRush lmfao! I do follow u ...I'm famous for spotting followers of of twitter LMFAO!,0
17100183210,Mum. Stop. SNORING,0
14193515206,@helloimkinya it dnt feel like no damn allergies.,1
22873076004,@TheDodgster that's great news. Give them a cuddle and stroke from me,0
5172620003,Don't mistake kindness for weakness...,0
14269919209,@chrisbrown *tosses you 2 verified Brazilian females + a box of Magnums* Go perform some pro bono reconstructive surgery of your own. :-P,0
10051921604,"I had the added headache of other artists deciding to change things up. There were a few bumps along the way, to be sure.",0
12771571808,#nowplaying jedward under pressure (ice ice baby) follow @planetjedward for amazing music! 96,0
14508423812,Bruins' Ference (hernia) and Thomas (hip) undergo successful surgeries. Sobotka scheduled to have shoulder surgery this week.,1
9990961711,that is so frustrating - the way eczema can be fine one day and awful the next :( @Bexx8D,1
2862847107,"Partly Cloudy and 73 F at Cleveland-Hopkins International Airport, OH: 
Winds are Southwest at 5.8 MPH (5 KT). The pressure is 1010.5 mb ..",0
25645403105,"MONDAY Mania continues... I jst pray tht CWG around corner in 7days from now,all becomes well. Not sure if we will hv offices shut?",0
23897777501,For no reason I can think of I have such a bad headache tonight.. I guess it's naproxen time..,1
14659084307,@MissFreeze81 god tracy your such a bitch to the people that work here. *laughs* i bet you were worse when you were pregnant w/ the hormones,0
5292340100,Smoking out with tin:b,0
14871235607,All the kids r sweating but they r having fun lol,0
5425176607,@KokoKlarke Yup im just happy its not swine flu,1
13790198401,There are 100 times more benefits & good reasons to Love rather than hate.  Don't waste any time on hate or anger. Your time is valuable.,0
19471260802,im gettin sick i can feel it comin #ugh wat next!!,1
8196458803,Off to a dumb lady doctor appointment.  yay.,0
8315721214,Recovered from swine flu. Nasty cough persists,1
24821453206,Why would a person wake u out yo sleep and expect a sexy/good convo...I was droolin n probably snoring #datgoodsleep,0
20439134103,After 2 bootcamp sessions...I'm in need of a massage! I'm sore all over smh,1
20146296501,"@SEBRINAXZC But, cannot so erhh... Bias lurhhs. I know you miss him, but later @alexander_0729 sick how?! I come find you one wor, maknae =X",0
14217878607,I think @Backbreaker might be the 1st sports game I get on the 360. Gotta love Euphoria.,0
8697399907,@otakuchick it's the tens of thousands of us taking a look,0
10614606212,GameHeaven! New Post - Free Download Drugstore Mania Game. Read it now at,0
3302249402,Im going to cut my leg off in so much fucking pain,1
15269341809,@RealWizKhalifa he went to rehab. hilarious.. and sick,1
17635353911,with such anger and hate towards each other?,0
25428821504,"Damn i was jus knocked the hell out sleep n class! i was snoring and errthang haha..then my phone started ringin, im so embarrassed lol",0
3499456502,My 1st day fasting #ramadan .. Bismillah :),0
26845812905,"#Cancer Emotions: Good ~ Money: Fair ~ Wellness: Good Power Numbers: 6, 7, 43, 4, 5, 30",0
6773493814,At Sameem: Does it really matter what you call it? Addiction? Alcoholism? Drug Abuse? If you end up in treatment you probably belong there.,0
10237455407,Look at all the aids over there! Ahahahah,0
8464845213,Marriage is not the answer to unexpected (or even expected) pregnancy. One has nothing to do with the other.,0
16196474407,"""One thing bout music when it hits you feel no pain.""",0
8449964608,I sometimes dream that I'm pregnant but haven't ever dreamt about a pregnant @ether_radio before.,0
12928255501,"@LadyImpactOhio I am SO sick of the race card. They are entering unlawfully, killing people--what about rights of law-abiding citizens?!",0
24687318208,Random crosswalk in A lot. #confusion,0
6268295501,"until yesterday mr. j. had never heard the phrase ""like it or lump it"".  i have no idea how this is possible.",0
13757465501,@omgbren @shopeatsleep not till I get back from NY! if you want me to come with you anyway! (feel free to go without meseen as I'm the pain),0
10223163612,"@McInpat  RA is Rheumatoid Arthritis, sorry about that.",1
23046441608,@IamMaestroLive no I was yelln at my bro for burning food,0
25141194702,i m sad for someone right now...somtimes god gives too much pain....,0
14686378704,Heading in for sinus surgery. Wish me luck. Plan on drugged out staus updates for the next few days. :P,1
10262536213,@missvisha are u still sick???,1
9979298009,"Good Morning from the Suite LIfe on Deck Show 305 ""The Silent Treatment"" - Four Cameras so far with the 7D on standby. Also, 9 cats on set!!",0
10619610106,"So sick:( 
Somebody please help.",1
22378073202,@SeyeSiJ I'm on the train and I'm doing that thing. Making expressions while I'm talking on my bb.! I had to stop!! I look so stupid!,0
18335161908,I might have to get a bike once I move; I have a feeling biking to UTC would be great exercise for me ^^,1
5177939800,@asadqq he's got swine flu,1
6091788211,"@IEatMousetraps they are gonna scan ur cat? I thought it was you that was in pain, not fluffy...",1
16319703512,"Even with the overcast the UV index for Jun 16, 2010 for New York is 8. It only takes 15 minutes to begin skin damage. Use sunscreen!",0
10457734812,"fuck. I've got the worst headache. I don't usually get headaches, which makes it feel worse.",1
2699811303,"Holy crap, what a long day. Why, I'm so tired, I can hardly complain about it. Ugh, I need to get more exercise.",1
2094046700,Stomache ache. What fun running will be today.,1
11486932006,Being home sick is so lonely.,1
13193817112,Ok so jessica & rob's class gave me an anxiety attack today thought I was gonna die!!! But I'm stronger than that! (Boxingbysyd.com),1
4128821712,"Words I hate to hear from a flight attendant: ""Is there a doctor here?""",0
25098878005,My nigga just hit me up asking what's good with the insomnia smoke session... I'm wit it!!!!,0
2905398913,Lancet Journal of Oncology reports: Tanning Beds as deadly as arsenic! Risk of cancer jumps 75% in those that use tanning beds before age 30,1
7636807608,@gwenix I am in my knee brace for the 2nd day in a row myself. Wondered how you were.,1
13399214503,This is about to be a very long night... I feel a headache coming on ughhhh Im sick of getting these damn headaches!!!!,1
10556480108,@Lensahunte08 Lmao hahaha! I was burning with anger when she won for Fashion! OMG Aishwariya was mesmerising in Jodhaa Akbar! She shudve won,0
6076439610,i stopped sneezing once I left fremont. i think i'm allergic to a city...,1
25697592602,@KristinaJSk8 Yeah you can't have anything that sings or flashes light...they will destroy it LOL,0
11042017100,"But its a pain in the ass,literally.",0
8247742301,@_sheerah Oh! I didn't mean to add to your anxiety!   I'm sure he will do a great job! My oral surgeon just happened to be a quack.,1
11428236212,"#shoutout to the females in the world that really DID find out they pregnant today, and nobody believe their ass",1
16970068410,HEY TWITCHES IM B AA CC CKK,0
14994348303,"If your stressed @h_suarez it could be cardiac/angina pain (chest, left arm, neck or back) if its &gt;15min? 300mg asprin + call ambulance! :)",1
4368273209,"@Sunshineliron I don't if I'd be ready for that, ha ha.  Later off to see my alzheimer's patient",1
2220851002,Rufus is poorly sick :(,1
26840264801,"@justinbiebermuitooooooo love you, I'm 11, but ... I wanted to know my hair like yours, I'm sick every day I hear your music",0
12266260706,Scary Shit huh? It have me nightmares.,0
3560124213,I have a terrible sinus headache .,1
11765017314,"Taking an informal poll: when you're searching for a dentist or a doctor, what's the first method you use? #fb",1
11601747611,YES!!!! I HAVE AMERICAN BBC CHANNEL!!!!  i HAVE SO MUCH CATCHING UP ON dOCTOR wHO.,0
6980877900,has an incredibly annoying ulcer on the front of his tongue.,1
17021455113,This cough is going to keep me awake. Entertain me twitter. I got nowhere else to go.,1
7499705312,So satisfied after chipotle - @kimikay hope you enjoyed yours - can NOT believe you are almost done with braces!!! HURRAY,0
3703946605,I hate being nazily. I think im getting sick D:,1
6195799905,"@mmabathomontsho viva pop bottles for my headache and red eyes, coca cola please",1
16206427100,I think my doctor is sXe lol! Jk,0
5753640907,@MrYeah614 #nowplaying @YoGottiKOM - cocaine crAzy skit white cars white boats white casltes white bitches cmon man I'm cocaine crazyyy lol,0
18215613810,"@simonpegg Isn't pink eye another name for conjunctivitis? If so, you'll have gunk in your tear ducts and bloodshot eyes...Eyedrops, STAT!",1
5779792805,sick,1
14044566301,current weather: fair — 38°C — 24% humidity — wind 3km/h — visibility 10km — pressure 982mb rising,0
22776372705,@Eli_Goldsworthy [text] From the doctor?,0
4847790508,"So even though the sweet girl *seems* to be better, she STILL can't go back to school b/c we don't have the whooping cough test results back",1
10330563400,I. Feel. Like. YUCK! I'm getting sick for no reason! :(,1
22346410601,Still feeling sick.. just made myself a calamansi juice.. hmmm,1
5406189907,I will shake my fist at the sky if I get sick. &gt;:\,1
13802444910,"Migraine + nausea means I'm not getting much done today, lame.",1
15347680302,"i had a headache 4 the last 3 days straight. this is annoyin. n i dont take medicine, so ima deal widdit. but it hurt lyke shyt",1
26034822301,I r sick.. And it sucks... -.-*,1
10990773306,"Who tweeted about barefoot walking on grass and depression?
Need link.",0
2653626704,"@RadicalBender this is why diet drinks suck, you need the sugar rush to go with the caffeine hit :)",0
13571243105,#shitmysistersays Pills are evil. All aches and pains can be cured by sunshine and farts.,1
16150704603,I hope we have allergy medicine at my house or I'm not going to be able to breathe today. :(,1
5739719914,@sargraf hope your headache is gone by now. if not *hugs*,1
20067137604,how have i just doubled in size...would exercise but i think i may chunder!,1
13636680514,@weezermonkey Geoffrey Rush the comedian. He was with his smoking hot non celebrity girlfriend.,0
5042150810,"Cape Cod Life Shipments of swine flu vaccine to Massachusetts are running about three weeks behind schedule, fo.. Find A Hotel",1
17136737400,@NK_Nikki when get I my cravings nothing can stop me lol my mom be like WTH is going on? I become a woman possessed haha,0
26294680701,A great deal of today's wealth was created during the Great Depression. Find the new opportunities created and act. Unknown,0
3223655905,You don't get ulcers from what you eat. You get them from what's eating you.- Vicki Baum,1
22712364803,Two things I am sick of in my news feeds: bigotry and Pumpkin Spice Latte!!!,0
22980332101,@KellyLydon3219 I don't I'm just sick of being verbally abused all the time. You know how it is.,0
15818923211,@LongjohnPimpin Just a lot of stress at home but i'm straight &lt;&lt; exactly why u should consider anger management and manage that stress.,1
15214696602,Anyone got a SICK pic that show that's Stefan's hair is a beast that we can use?,0
16906471213,Why do I always wait so long before taking pain relief?,1
2277491700,@bethzsmith that just make me a little bit sick in my mouth!,0
15645031704,@DarkestDreams hmmmm... like I said the thinness is compensating for the flatness.. no doubt I WILL be getting one sometime though :'D,0
3592085401,@cjtwildcat Remorseful malaise with a possible hint of excitement?,0
21953097704,"Besides visibly choking on a carrot in front of many coworkers at lunch, my first day at work was great!",1
3306114400,@juicyfruit4u my kids dont even no i smoke i sneak when i take out the trash i think smoking around kids is horrible,0
14668752409,Good Pressure #Magic....,0
26203421705,"Hellow World! It is 22:03:18 Temperature is : 27.25 C, Pressure is 1018.43 hPa",0
9363215409,@Tequila_Kitty I wish the last part of ur tweet was true. I wish that twitter could heal everything instead it seems to cause ulcers n some,0
13671268509,Terribly sick since Thursday night. Missed two close friends' wedding yesterday. Starting to recover today.,1
5650344503,"I've not played, nor do I plan to play, Modern Warfare 2... but I'm sick of how much hype this game is still getting after its release.",0
12254153003,Glad to home - but William is feeling kinda sick now :-/,1
14762474408,@BenParamore - A 360 is a great exercise to go through. Important to pick folks that will properly articulate the assessment. Glad I did it.,0
18714473704,This RCMP presser is startling.,0
5034598707,"Lady beggin 4 $2 4 food b/c u r pregnant, perhaps u should tell ur boyfriend to cancel his cell phone he was yapping on",0
10176818211,@atibaphoto soo sick,1
20920239903,@chaseblair I email you some app ideas. Let me know what you think. No pressure.,0
6410591609,@TXon_fire09 They don't make me sick - they just make me hiccup.  But that's ALL I had to eat yesterday.,1
15279783313,"@LeahScizurhandz awwwwww the post monster ball depression is the worst!  was it good?  duh, of course it was!",0
17752531907,@king0fEngland I've got Sciatica mate. I'm a Postman so don't know if I'll be fit for it. Been to phsio all week,1
4947267802,"Cramps are wearing off.  I'm thinking I'll take a shower, then go outside and take some pictures!",1
5167347107,"""still building and burning down love""",0
10940642506,@Darkkidkevin yeah yeah.. the heels are sick!! have fun at your fitting stupid!!!,0
11249611614,"@Claire_TeamFrel Ohh noo, I feel sick *says the one who snogs Bobby Davro* (coughs) &lt;3",0
3487409101,I received a call from a pal who was sceptical. After 2 months she has no arthritic pain & sleeps better! www.mymonavie.com/try1month,1
4424629612,"If two women drink tea from the same cup, one of them will be pregnant within the year. TG I dont drink tea.",0
4138929514,T-Pain almost got cut by #fabsteeth,0
4546408611,@nkotbgal21 @WiseGirlMartini well my DDUB senses are tingling & they tell me @DonnieWahlberg thinks Jennifer's the creepiest of all! lol,0
4455973204,Swabbed way too many nostrils today that were positive .  I feel like I'll never get the Swine Flu off of me! (And my body aches...not good),1
17252639404,Got all the a/c and fans on full blast in this bitch. I'm tryna catch frostbite today IDGAF,0
12408011504,"I'll gladly take the #latepass, but I just found out that T-Pain stands for ""Tallahassee Pain."" (-____-)",0
5759983810,@idiotandroid That makes sense. So many vague expressions in japanese that can hardly be translated :|,0
3670553713,"@ParentStudent Lisa Lisa , it is as usual on the site thank you ,the smell of burning rubber and dogshit taints the air .How are you ?",0
16722444100,Here comes a totally TMI question....anyone ever have a dull achy pain in their breasts?  Sorry Guys!,1
12358931803,I&#39;m so ready to say goodbye allergies and hello to Vegas. 6 days.,1
5670345609,"lol :-) lol :-) My teacher is boring, he's finna have me snoring lol :-) lol :-)  somebody come save me, before I go crazy lol :-) lol :-)",0
15266274303,"Sorry to all my friends who didn't score tix this AM :( They should call it a ""pre-anxiety sale""
not ticket pre-sale...its bs!! Good luck!!",0
3911697914,Lisa Ray diagnosed with a rare type of cancer..:(,1
18806764800,@nicktatorship yikes. Is that from being sick or smoking? I guess there are ways to fix either.,0
10316248608,"Doing your US taxes involves a ton of work when the UK, Portugal, and USA all have to be involved - what a headache",0
6216861414,Still sick and feeling like crap so im watching degrassi.,1
12853907013,"Climbed to the summit of Rangitoto yesterday, rewarded with views & the burning of many calories. So close yet so far from Auckland city.",1
4330454307,I cannot sleep despite no caffeine and good exercise today. Hmm. Will count sheep... But they are so delicious it is distracting.,1
4625926905,"In bed: has sore troth, a cough and headache... Well, it's a price I'm willing to pat for the awesomeness that was this weekend!",1
3821612402,Enjoying a pear and blue cheese salad with my girl over an intense game of tic-tac-toe.,0
4618497908,"@five_by5 They're at the waterfall with Haven, and spotting the army coming. Chapter 40. So not much left :)",0
5234684102,"In the dusk, a Viagra spam robot consults the internet to create a synonym for ‘huge monster’. Later, in my inbox: ‘1102lbs ant-like thing’.",0
16259754905,"Huckaby, 29, to tens of nationalists and help patients today face Algeria on whether he believed the fight for cross-border conflict.",0
13743230308,@colee_baby banger!!! lloyd did tht song 2 and its sick 2!,0
11378717914,"For LIVE, streaming video of the fire burning right now East of the Springs, go to our webchannel www.kktv.com",0
17121440700,- People say that the bad memories cause the most pain. But actually it’s the good ones that drive you insane. -Unknown *,0
24233517204,"@pomsunited thats' true. Have you seen @JustinBieber in the cancer ad? Gosh, he always sings like an angel but lordy. (: listen to it!",0
5740996408,Pray for all those youngsters out there diagnosed with cancer or uncurable diseases or the unknown ): Those that don't have another chance.,1
8692280101,@Croaker_UK And you're watching it with a pregnant woman!? Are you crazy?!,0
16945102514,Best Value Change Your Thoughts Meditation CD: Do the Tao Now!,0
26943058501,Success! Fever i uploading as we speak - but don't hold your breath - it'll take another 20-25 mins. (painfully slow internet speed),0
13527466204,"Playin scattegories--- if there was a group called AIDS, would you go hear em?!",0
13897930614,I'm here before the doctor that is a first for me :D,1
5684505101,Hunt On for Two Million Unsafe Condoms: Police in central China have closed a factory producing fake and un-sterile condoms and are track..,1
9566106413,"You are nothing more than a vomiting epileptic abortion to me, I can&#39;t believe you would do that to me. Some fucking friend you are.",1
4147896603,#Boston #weather A Few Clouds 68.0ºF - Pressure: 1026.3 mb - Humidity: 40 - Wind: West 280º 3.5 MPH,0
4059705901,"dear body, dont let me be sick. i've got so many tests and quizes tomorrow. many thanks and lota love, katie",1
11655257600,david schwartz ft. weekend  ( HVE.L): further pain could lie ahead By not free but cheap,0
15508751701,"The neighbours are drunk&possibly smoking crack.I know this because one of them just said ""we can win the World Cup"".They are not Brazilian.",0
4970680108,"@RyanSeacrest Not in the least. Esp not after the interview that Wolf did and Falcon said ""you told me it was for the show."" Sick parents!",0
17870448900,GWS ya bang :)T @afgansyah_reza: Oh no I'm sick! Gotta use some rest :(,1
5346730105,whitening my teeth.,0
13350440108,Nothing like a fresh washed blankie to help me attempt to compatible my insomnia !!!,1
15200697609,@ktomlins haha! Yes it was studio 54 not 45 (typical number blindness) and bianca jagger rode in on a White horse one night !!!,0
2149031203,@MikeBates My advice? Don't get sick.,0
5750135200,still tired had 1 burst of energy today that didn't last too long now I'm yawning and trying to not dose off,0
8220358302,"@PK_1 there's nothing to explain, homeopathy pills work no better than placebo pills. there's no need for quantum flimflam there.",1
3201356306,"Been sleeping next to my mum all day, she still has the flu. Wish I could fix her some soup.",1
7246787906,Happy news years eve twitches =],0
13808597308,@ta2h oh my.  Maybe ur pregnant?  Feel any better now?,1
4666377903,"@AFWPA Hi, my name is Dr. Goldberg. I am sorry to hear you have fibromyalgia. I can help! Call me at:412-367-3778. Thanks.",1
14034300606,@BellaPhy its called guilt!!! Hahahahah,0
12998876006,The greatest pain that comes from love is loving someone you can never have... :(,0
5757473201,Check ou letoya luckett - nite shift and t pain - turn me up,0
17359170505,Sick once again.,1
13936295809,not going to school todayy cos I'm sick :/,1
15312332309,"Despite my insomnia, it's better not going to sleep now. Wanna watch Valentine's Day. Iya, telat banget emang.",1
4877858813,@Buttuh i been sick with the flu i been at home family,1
10703790610,"sick as hell,smh",1
3068141612,it's 3am and after multiple painkillers for migraine & foot i still can't sleep,1
5367400600,"I slam the chaos energy into Fitch’s aura, shattering his currents.  He goes down hard.  Dead before he hits the floor.",0
11716043913,"@BenParkerMusic I know, but I have got a headache so I'm allowed",1
3883955003,#philhendrie * Still smoking the Obama pipe there Phil.  Quality was fair as your lies took down the show.,0
7791906213,Good Morning Twitter! I did try to sleep last night and I succeeded YAY! I hate being sick. Oh well time for morning routine!,1
17298742200,I think I have the flu and it suuuuuuucks.,1
15659365302,"@Paul_Bray No pressure! ^^, aha. just kidding love, im sure yhu'll do amazing! pass with flying colours! :P what yhu thinking on doing after",0
19747275103,ulcer in my nouth + sore throat. I need to drink liang teh,1
9365263005,"@badbadgirlx If you had a slave boy, you'd leave him a charred and smoking wreck!",0
27003896605,"pickup line app: my love for you is like diarrhea. i just can't hold it in.
lana: ahahah, i gotta poo. 
me: ohh, the irony.",0
18215155114,"pain, aches, and sounds that are imaginary to my ear makes me want to amputate it.......quick relief needed!",1
2620007502,OWWWW!!! i hatex100000000 braces with a passion!!! the only good thing is that when i bite ppl it will hurt even worse!!!! hehehe. . .o_O,0
12403536400,"@ViViWrites mine ended early =/ i was sick, so i just went home and laid down. you?",1
13144139308,Weird?  @xoJessieD @aliciabugg wow - you my boss and my girlfriend all felt sick like that this AM! Weird!,1
5432148007,"Feel like crap, dad thinks i have the flu, not swine flu, just the flu, ok? or another words to make it sound cool Influenza da da daaaaa!!",1
3676701501,"SORRY, had to let my anger out somehow, :) just a bunch of shit heads in my house. (AKA my step brother and his drug addicts)",0
3665449309,thinks u should grab the nearest queer and let them no u care. U can't guess the pain we have 2 overcome. #fb,0
3720767900,"For all those interested I am currently taking the biggest shit known to man, beast And child! Ooh the pain",0
7376288707,I listened to the Bald Ross Hair at #vrbc ☺,0
3384977907,wants to read lord of the flies again. and i'm sick. ;(,1
13655287904,"Okay, off to bed. Goodnight and here's hoping Mother's Day doesn't suck. But with both kids home and one of them sick it doesn't look good",1
17195270510,@cerileethomas that sums it up - when I watch war films as soon as the German tank appears I feel a bit sick! I am just odd!,0
24218127300,"@AustinTrip That sucks, I hope your dad is better now. I have three badly herniated discs. Already had one surgery, but I need another.",1
11070838600,@djmrrogers lol just cuz i'll go hoarse don't mean i'll stop sayin it! i'd rather know its a real movement that'll be around than accept,0
11665685809,oof. it wasn't the coffee. I am def feeling sick. not cool.,1
12986780408,@mack_ramer Why I'm not a Tea Partier...& the law pisses me off... I have a slight prob w unreasonable searches & seizures ya know...,0
15931743800,4 weeks into this chick being sick & she just asked if she could leave to go to the Dr after we told her she's very contagious. I hate her.,1
2353048100,@aschernathan So you've said. In fact it's a fair bet that all its seediness was from the seismic influence of your sketchy aura.,0
7905308101,*yawning good morning,0
7657899400,Praying for my college swim coach. He had a massive heart attack on Saturday and is having quadruple bypass surgery tomorrow.,1
3348941908,sweating at the bluefish game.,0
25063618806,@_tess try being nine months pregnant lol! Some days my back is so bad atm I can't physically walk :( hope you're back gets better soon :),1
6248724102,Follow joinred in World AIDS Day.,0
5373169907,"I don't do Steroids, or any PEDs. My wife likes what i'm packing...i can''t and won't make smaller. She'd kill me.",1
10952465913,@Angelicdevil_c its called anger management,0
6056591013,"@kirida Oh, please, PLEASE tell me T-Pain has a Christmas album. (Shorrtaay...)",0
7734086204,UGGGH! IM GETTIN A HEADACHE  CATCHIN CONTACT....SMH,1
7860977507,MAN JUST GOT HOME HAD A BLAST..HOPE U DOING OK BFF A LIL WORRIED HE GOT SICK N WENT HM EARLY..,1
3421320006,Uhhh...pressure headache! Maybe i should play the make-up card n get sum tlc...?????,1
2710576800,Slight confusion... still working on it...,0
25014142208,"@bushbaby1970 Lol I'll stay up as long as I can, but I've been sick so idk how much longer that will be haha",1
15385839609,@blue_bandgeek26 I think the first Twilight book actually caused him physical pain. LOL,0
7768675303,"@us963country Still boil your water.  The Health Department has not tested it yet, however water pressure has been restored for most",1
7691151904,Wats hannenin Twiggas and Twitches....,0
9451360709,"Lazy Sunday turned into sick day. Sore throat, headache, restless Sabbath. We'll see what morning brings.",1
3905640201,"sick puppies highlight: 'You're Going Down"" and how pumped everyone got for it.",0
13303958714,I needed the rain. My allergies were killing me!,1
5691262914,Xbox Live: pms black queen is currently Offline. Last seen 11 minutes ago playing Xbox.com (Xbox Live Nation),0
10931522304,"Blah blah blah. Brown's class is so boring, Im sick of writing.",0
25765134107,"""Delusions are as necessary to our happiness as realities.""",0
26167912307,The headache is annoying me.. :(,1
12958185712,feeling kind sick bbl :(,1
7273047911,I'm being dead real. I became a new man this morning. Now I have a thirst that only a whore can quench,0
4015537907,Migraine is killin me right now i need a temple massage,1
13881959911,Room is sick now...got COD set up on my stereo!!!,0
7623622403,ia m sick,1
2275714602,@Anzula It sounds like the glaucoma meds that caused my mothers eyelashes to grow. A nice side effect that is now being marketed. creepy.,1
8024778700,"Pain is a good thing, it 's let you know your still alive..~ tQ dr wan tat chee..~",0
11877652303,"@QueenieJ1 lol I didn't say u suck, I was asking if u were sick (hence the I and ?) Lol MIYAGI!!!",1
4104377409,watching the greatest infomercial ever: The Ab Circle Pro...why is there a market for exercise equipment that makes people look like morons?,0
10083558509,Holy headache.,1
26018982204,"fuck this muscle pull, sprain, cramp, whatever! i better be able to play tmrw -_-",1
12615380506,"But whether you are fat or thin, young or old, the best hope you have of guarding your brain is to eat well and exercise. Anyone seen my...",1
13196698401,I'll have a breakdown the day I become older than the doctor,0
5839007309,Alright then. The surgery is officially monday. :Ö,1
6742763403,I just called Lincoln's Ak. number and was told I don't matter and I don't know the Constitution. Huh? What? Blood pressure VERY high!,0
18327346909,"""@lilduval: Y'all do know energy drinks are nothing but legal cocaine and x pills right?""",0
16902652701,"MFs can\'t work in isolation, need to redefine role: UTI AMC: CNBCTV18\'s Mrinalini Krishna caught up with the Chairman and Managing D...",0
3860660005,Evie has a fever. )c:,1
7262508403,my grandmother is snoring louder than the fireworks around the area.,0
21707257701,@KingMofo6277 i'll wish u a happy birthday in 23 hrs but only if u follow me back!! *cough hint hint cough* &gt;.&lt;,0
6699542414,@zachsgang oh and yes it did turn into a migraine. Uh,0
18281197500,"Hysteria worldcup yeyeyeyeye,, ;DDD",0
